Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 08/12  13:00:00,300.105034776,28.1815344098,4.844182146,0.0,62.886420148,41.4019203762,11.672584187,0.0,10.5075,1.16508418702
 08/12  14:00:00,296.565512331,28.1815344098,6.19807438046,0.0,62.886420148,41.4019203762,11.6723535924,0.0,10.5075,1.16485359243
 08/12  15:00:00,293.710745685,28.1815344098,7.12355413817,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 08/12  16:00:00,301.227890037,28.1815344098,11.1326269697,0.0,62.886420148,41.4019203762,11.6724439756,0.0,10.5075,1.16494397558
 08/12  17:00:00,303.090503438,28.1815344098,11.9198771638,0.0,62.886420148,41.4019203762,11.6723277469,0.0,10.5075,1.16482774686
 08/12  18:00:00,275.250002476,28.1815344098,5.5455423085,0.0,34.9369000822,32.3179380704,10.2310198233,0.893643965003,8.1725,1.16487585832
 08/12  19:00:00,238.345793033,28.1815344098,2.82765845159,0.0,20.9621400493,23.2339557645,7.00223960256,0.0,5.8375,1.16473960256
 08/12  20:00:00,235.573226699,28.1815344098,2.82112432282,0.0,20.9621400493,23.2339557645,5.8575,0.0,5.8375,0.02
 08/12  21:00:00,177.914202273,28.1815344098,2.09346154782,0.0,6.98738001645,14.1499734587,4.66705929172,0.0,3.5025,1.16455929172
 08/12  22:00:00,129.519739993,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 08/12  23:00:00,158.258642245,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91567223958,0.0,1.75125,1.16442223958
 08/12  24:00:00,139.207316559,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 08/13  01:00:00,129.024569912,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91550315668,0.0,1.75125,1.16425315668
 08/13  02:00:00,128.413381282,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 08/13  03:00:00,127.640702442,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 08/13  04:00:00,134.217845995,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 08/13  05:00:00,128.571331164,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91550965352,0.0,1.75125,1.16425965352
 08/13  06:00:00,158.830027191,28.1815344098,1.07641508214,0.0,6.98738001645,14.1499734587,5.2180360497,1.6955360497,3.5025,0.02
 08/13  07:00:00,181.406027176,28.1815344098,1.19615290543,0.0,6.98738001645,14.1499734587,18.2431542269,14.7206542269,3.5025,0.02
 08/13  08:00:00,218.530224931,28.1815344098,1.93562778314,0.0,6.98738001645,14.1499734587,7.37562534056,2.70875743068,3.5025,1.16436790987
 08/13  09:00:00,199.61052754,28.1815344098,1.82025251323,0.0,6.98738001645,14.1499734587,5.69842414323,2.17592414323,3.5025,0.02
 08/13  10:00:00,233.481094634,28.1815344098,4.79365597858,0.0,27.9495200658,27.7759469175,8.16964951959,0.0,7.005,1.16464951959
 08/13  11:00:00,254.383556703,28.1815344098,6.17382193029,0.0,27.9495200658,27.7759469175,8.16966358001,0.0,7.005,1.16466358001
 08/13  12:00:00,274.612740507,28.1815344098,7.30093700899,0.0,41.9242800987,36.8599292233,9.36,0.0,9.34,0.02
 08/13  13:00:00,277.607430841,28.1815344098,8.84901813607,0.0,41.9242800987,36.8599292233,10.5046624558,0.0,9.34,1.16466245583
 08/13  14:00:00,271.38692817,28.1815344098,9.69860016457,0.0,41.9242800987,36.8599292233,10.5047101473,0.0,9.34,1.16471014731
 08/13  15:00:00,263.646692925,28.1815344098,7.55275369128,0.0,41.9242800987,36.8599292233,9.36,0.0,9.34,0.02
 08/13  16:00:00,261.811664763,28.1815344098,6.49732867766,0.0,41.9242800987,36.8599292233,10.5048330523,0.0,9.34,1.16483305227
 08/13  17:00:00,228.725124812,28.1815344098,3.12506470588,0.0,27.9495200658,27.7759469175,8.73627498657,0.566561635557,7.005,1.16471335102
 08/13  18:00:00,229.110485379,28.1815344098,2.1734039073,0.0,13.9747600329,18.6919646116,5.83452266673,0.0,4.67,1.16452266673
 08/13  19:00:00,220.500265895,28.1815344098,2.08685618866,0.0,13.9747600329,18.6919646116,4.69,0.0,4.67,0.02
 08/13  20:00:00,219.447028219,28.1815344098,2.14707009416,0.0,13.9747600329,18.6919646116,5.83446578401,0.0,4.67,1.16446578401
 08/13  21:00:00,193.171791038,28.1815344098,2.85315740702,0.0,13.9747600329,18.6919646116,4.69,0.0,4.67,0.02
 08/13  22:00:00,129.470584075,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 08/13  23:00:00,158.201796285,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91552476263,0.0,1.75125,1.16427476263
 08/13  24:00:00,139.112993023,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 08/14  01:00:00,131.40819539,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/14  02:00:00,131.420750611,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49926165893,0.0,2.335,1.16426165893
 08/14  03:00:00,130.784827689,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/14  04:00:00,138.290937818,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/14  05:00:00,133.381746696,0.0,0.0,0.0,3.49369000822,9.08398230582,3.4992415108,0.0,2.335,1.1642415108
 08/14  06:00:00,179.370435296,28.1815344098,3.410908083,0.0,13.9747600329,18.6919646116,5.61485337953,0.924853379529,4.67,0.02
