Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 06/23  08:00:00,1267.17133003,103.924578304,405.863623684,0.0,243.2593065,310.10971186,423.742217968,340.738974447,56.6466996096,26.3565439114
 06/23  09:00:00,1293.83444869,105.037638447,398.842972676,0.0,243.2593065,302.612436532,393.49435797,324.569400513,42.4850247072,26.4399327493
 06/23  10:00:00,1289.44063358,106.148049756,386.90729654,0.0,243.2593065,310.10971186,408.649476201,302.430778,70.808374512,35.4103236886
 06/23  11:00:00,1280.57323956,107.485308254,376.647085127,0.0,243.2593065,310.10971186,363.384818137,265.968353836,70.808374512,26.608089789
 06/23  12:00:00,1242.79299531,108.551650945,379.053246772,0.0,243.2593065,310.10971186,357.312978236,251.183532951,70.808374512,35.3210707723
 06/23  13:00:00,1278.06256743,109.919597945,379.993431786,0.0,243.2593065,302.612436532,334.494823626,242.380830317,56.6466996096,35.4672936995
 06/23  14:00:00,1281.36692004,111.951139764,380.710179589,0.0,243.2593065,302.612436532,299.249044513,230.198172974,42.4850247072,26.5658468312
 06/23  15:00:00,1284.85865656,113.948755921,381.167824923,0.0,243.2593065,302.612436532,304.108978762,212.098952882,56.6466996096,35.3633262705
 06/23  16:00:00,1292.18441945,115.619657009,380.444262612,0.0,243.2593065,310.10971186,319.634981702,208.252576572,84.9700494144,26.4123557156
 06/23  17:00:00,1293.90566175,116.687197613,380.588894547,0.0,243.2593065,310.10971186,308.816136949,206.384107406,84.9700494144,17.4619801292
 06/23  18:00:00,1001.77213249,94.6712049131,379.58451728,0.0,166.938926447,199.110933808,331.067219629,237.382202771,84.9700494144,8.71496744397
 06/23  19:00:00,1017.92687504,94.6712049131,400.959097269,0.0,166.938926447,191.61365848,363.002166037,288.943659794,56.6466996096,17.4118066331
 06/23  20:00:00,938.709891975,94.6712049131,439.938213666,0.0,100.150657288,124.558693486,430.353540049,356.295644265,56.6466996096,17.4111961738
 06/23  21:00:00,903.200595419,94.6712049131,444.233785685,0.0,100.150657288,124.558693486,421.676774949,370.49347067,42.4850247072,8.69827957217
 06/23  22:00:00,830.373496508,94.6712049131,438.043425466,0.0,46.0930336215,124.558693486,435.842674904,390.149267971,28.3233498048,17.3700571281
 06/23  23:00:00,828.966194287,94.6712049131,435.514308111,0.0,46.0930336215,124.558693486,419.230487556,396.374784432,14.1616749024,8.69402822167
 06/23  24:00:00,813.846070235,94.6712049131,432.523475007,0.0,46.0930336215,113.312780494,415.138171651,400.779341673,5.66466996096,8.6941600169
 06/24  01:00:00,811.215049576,94.6712049131,429.626342298,0.0,46.0930336215,113.312780494,427.280414616,404.247138615,5.66466996096,17.3686060402
 06/24  02:00:00,807.965765454,94.6712049131,426.038353177,0.0,46.0930336215,113.312780494,421.610341847,407.251207396,5.66466996096,8.69446449017
 06/24  03:00:00,805.227945559,94.6712049131,422.966857221,0.0,46.0930336215,113.312780494,424.541675713,410.182420871,5.66466996096,8.69458488066
 06/24  04:00:00,812.279033887,94.6712049131,419.404848665,0.0,55.6251445156,113.312780494,423.757125189,400.722916224,5.66466996096,17.3695390041
 06/24  05:00:00,806.040623225,94.6712049131,416.891486681,0.0,55.6251445156,113.312780494,422.45073721,399.594107141,14.1616749024,8.69495516624
 06/24  06:00:00,872.505286808,94.6712049131,422.284443649,0.0,65.1572554096,176.889270242,376.09091103,339.072482209,28.3233498048,8.69507901613
 06/24  07:00:00,994.271983478,95.036325505,422.528160338,0.0,109.682768182,220.96816451,509.000435564,449.143936064,42.4850247072,17.3714747937
 06/24  08:00:00,1000.79397662,95.13001302,418.628869532,0.0,109.682768182,220.96816451,480.797955133,406.709998881,56.6466996096,17.4412566428
 06/24  09:00:00,1109.70358688,96.440969337,419.062975218,0.0,131.945524568,266.955817592,439.034185835,379.038231563,42.4850247072,17.5109295645
 06/24  10:00:00,1107.63308725,96.6876862931,409.551710214,0.0,131.945524568,274.45309292,448.314312599,351.154674588,70.808374512,26.3512634992
 06/24  11:00:00,1106.93495862,96.8086672373,408.700825431,0.0,131.945524568,274.45309292,426.948885134,338.564465994,70.808374512,17.5760446285
