Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 01/03  07:00:00,174.044938203,28.2922857187,20.6547173889,11.2651398183,24.7345865669,70.7195625826,145.202612518,135.276844458,9.90576805939,0.02
 01/03  08:00:00,186.693786543,28.6153537076,21.4723069851,6.17397367624,37.1018798503,92.3937384068,124.743249208,114.817481149,9.90576805939,0.02
 01/03  09:00:00,198.644444299,28.7852393642,24.298023444,3.38178835138,37.1018798503,104.434947198,124.588953993,106.061915265,9.90576805939,8.62127066852
 01/03  10:00:00,217.097261913,29.1637470325,31.9900923882,1.7224774587,37.1018798503,116.476155989,108.836083713,98.9103156535,9.90576805939,0.02
 01/03  11:00:00,224.379185294,29.6625903366,39.6214918418,0.873505597742,37.1018798503,116.476155989,103.202352443,93.2765843838,9.90576805939,0.02
 01/03  12:00:00,232.971637449,30.177093893,47.9231220609,0.64965347923,37.1018798503,116.476155989,107.667667022,89.1324987771,9.90576805939,8.62940018537
 01/03  13:00:00,222.959241804,30.6172668882,49.7610072455,0.400960543784,37.1018798503,104.434947198,96.1632072503,86.2374391909,9.90576805939,0.02
 01/03  14:00:00,235.60386421,30.9120923107,50.2860118583,0.183946202504,37.1018798503,116.476155989,102.687996268,84.1528190709,9.90576805939,8.6294091377
 01/03  15:00:00,234.520323538,31.0766870433,49.1461612852,0.0759386460027,37.1018798503,116.476155989,92.7687781135,82.8430100541,9.90576805939,0.02
 01/03  16:00:00,233.569181339,31.0083332612,48.3258723607,0.0135748136274,37.1018798503,116.476155989,92.8590922173,82.9333241579,9.90576805939,0.02
 01/03  17:00:00,231.004642922,30.6047999824,43.7673638179,0.0624792829864,37.1018798503,116.476155989,103.259197271,84.7304798376,9.90576805939,8.62294937394
 01/03  18:00:00,234.005517034,30.0994487553,35.4481880609,0.143163418699,37.1018798503,116.476155989,97.4716071276,87.5458390682,9.90576805939,0.02
 01/03  19:00:00,141.090217144,26.9321718267,27.1090552451,0.0,24.7345865669,47.5788473902,71.9933967736,67.0205127439,4.9528840297,0.02
 01/03  20:00:00,138.936282006,27.5259035689,24.36138363,0.0,24.7345865669,47.5788473902,78.2827639483,73.3098799186,4.9528840297,0.02
 01/03  21:00:00,114.549891882,26.1405295039,22.6173009653,0.0,12.3672932834,38.6892022431,92.7206458079,89.72891539,2.97173041782,0.02
 01/03  22:00:00,80.8095938754,14.5221534388,12.4166881682,0.0,12.3672932834,27.0668015668,55.4708175856,52.4790871677,2.97173041782,0.02
 01/03  23:00:00,75.0631513134,21.4539236187,18.8698027419,0.0,4.12243109448,15.9888894789,91.1547563663,88.1630259485,2.97173041782,0.02
 01/03  24:00:00,67.7290409502,18.3506023793,14.7456243962,0.0,4.12243109448,15.9888894789,74.7277690664,71.7360386485,2.97173041782,0.02
 01/04  01:00:00,74.7928701959,22.0476553608,18.0057898234,0.0,4.12243109448,15.9888894789,94.9136731085,91.9219426906,2.97173041782,0.02
 01/04  02:00:00,66.8571753524,17.5589600564,14.6556917376,0.00970938492351,4.12243109448,15.9888894789,85.7204892053,74.1469736121,2.97173041782,8.60178517547
 01/04  03:00:00,75.3287572031,22.4434765223,18.06485267,0.0810031467865,4.12243109448,15.9888894789,96.9567785878,93.96504817,2.97173041782,0.02
 01/04  04:00:00,67.5638631058,18.1526917985,14.63253305,0.145824289992,4.12243109448,15.9888894789,78.7820576353,75.7903272174,2.97173041782,0.02
 01/04  05:00:00,100.471819444,26.8002314396,21.5193669771,0.108837973745,12.3672932834,24.9413748627,109.822635291,104.849751262,4.9528840297,0.02
 01/04  06:00:00,118.370690334,27.853742203,24.1309478475,14.3426173056,12.3672932834,24.9413748627,178.493373849,173.520489819,4.9528840297,0.02
 01/04  07:00:00,172.333237076,28.3123618997,24.1245595968,9.70745166355,24.7345865669,70.7195625826,144.188844611,134.263076552,9.90576805939,0.02
 01/04  08:00:00,189.310844172,28.6369363202,24.5662760717,5.97150508368,37.1018798503,92.3937384068,124.560988425,114.635220366,9.90576805939,0.02
 01/04  09:00:00,201.010419035,28.7437923052,25.4197013931,4.66756030244,37.1018798503,104.434947198,118.571045227,108.645277168,9.90576805939,0.02
 01/04  10:00:00,216.755391073,28.8708293345,30.6179181303,3.04562718156,37.1018798503,116.476155989,114.023213594,104.097445534,9.90576805939,0.02
 01/04  11:00:00,219.846823978,29.0472111935,34.5569033545,2.02115869542,37.1018798503,116.476155989,118.252811474,99.7189129169,9.90576805939,8.62813049783
 01/04  12:00:00,220.574532464,29.2228934836,35.8837752664,1.24608528849,37.1018798503,116.476155989,106.405319411,96.4795513512,9.90576805939,0.02
 01/04  13:00:00,210.973747384,29.4043935426,38.5301083648,0.859202216808,37.1018798503,104.434947198,112.714917603,94.183585062,9.90576805939,8.62556448119
 01/04  14:00:00,224.537455608,29.6486312813,40.0956177917,0.571463956094,37.1018798503,116.476155989,101.331059933,91.4052918738,9.90576805939,0.02
 01/04  15:00:00,222.869596133,29.9148159328,38.2816012944,0.451560140262,37.1018798503,116.476155989,106.881809507,88.3479854292,9.90576805939,8.62805601831
 01/04  16:00:00,220.687667443,29.9908431128,36.059119849,0.416358211379,37.1018798503,116.476155989,97.3223337424,87.396565683,9.90576805939,0.02
 01/04  17:00:00,220.105796514,29.7811323603,33.3080870564,0.446582452649,37.1018798503,116.476155989,98.7173026696,88.7915346102,9.90576805939,0.02
 01/04  18:00:00,229.198931421,29.536556987,30.8092115638,0.538399327524,37.1018798503,116.476155989,100.552988752,90.6272206922,9.90576805939,0.02
 01/04  19:00:00,139.226889703,26.8332165364,25.344668774,0.0,24.7345865669,47.5788473902,82.5464434711,68.985951582,4.9528840297,8.60760785941
 01/04  20:00:00,138.675092659,27.5259035689,24.10020259,0.0,24.7345865669,47.5788473902,79.8707985008,74.8979144711,4.9528840297,0.02
 01/04  21:00:00,114.713795518,26.1405295039,22.7812219548,0.0,12.3672932834,38.6892022431,93.804552461,90.8128220432,2.97173041782,0.02
 01/04  22:00:00,80.8748504965,14.5221534388,12.4819560252,0.0,12.3672932834,27.0668015668,55.8227387928,52.831008375,2.97173041782,0.02
 01/04  23:00:00,70.2326658907,18.8794527844,16.6777557929,0.0,4.12243109448,15.9888894789,83.5518355183,80.5601051005,2.97173041782,0.02
 01/04  24:00:00,67.2548481452,18.3506023793,14.2714327564,0.0,4.12243109448,15.9888894789,76.019440077,73.0277096592,2.97173041782,0.02
 01/05  01:00:00,74.700327167,22.0476553608,17.9054469582,0.00780100691818,4.12243109448,15.9888894789,95.1595136492,92.1677832314,2.97173041782,0.02
 01/05  02:00:00,67.1455671632,17.5589600564,14.927118654,0.026675387788,4.12243109448,15.9888894789,77.319191282,74.3274608642,2.97173041782,0.02
 01/05  03:00:00,76.0359264773,22.4434765223,18.7556334268,0.0973926365403,4.12243109448,15.9888894789,97.0408718133,94.0491413954,2.97173041782,0.02
